id	name	expansion	weight
91372	A-Radha, Coalition Warlord	MUL	9.00
91377	Scrutiny of the Guildpact	Y24	9.00
91378	Mapping the Maze	Y24	9.00
91379	Lurking Spinecrawler	Y24	9.00
91380	Construction Arsonist	Y24	9.00
91381	Case of the Market Melee	Y24	9.00
91382	Juggle the Performance	Y24	9.00
91383	Guildpact Greenwalker	Y24	9.00
91384	Thought-String Analyst	Y24	9.00
91385	Shove Aside	Y24	9.00
91386	Relics of the Rubblebelt	Y24	9.00
91388	Izzet Polarizer	Y24	9.00
91391	Spotlight Falcon	Y24	9.00
91392	Scour the Scene	Y24	9.00
91393	Sleuth Instructor	Y24	9.00
91394	Ominous Lockbox	Y24	9.00
91395	Emporium Thopterist	Y24	9.00
91396	Excogitator Sphinx	Y24	9.00
91397	Snarlfang Vermin	Y24	9.00
91398	Perforator Crocodile	Y24	9.00
91400	Concert Kaboomist	Y24	9.00
91401	Sproutwatch Dryad	Y24	9.00
91402	Woodland Investigation	Y24	9.00
91403	Rampaging Ursaguana	Y24	9.00
91404	Veko, Death's Doorkeeper	Y24	9.00
91405	Case of the Lost Witness	Y24	9.00
91406	Furgul, Quag Nurturer	Y24	9.00
91480	Gonti, Canny Acquisitor	OTC	9.00
91481	Olivia, Opulent Outlaw	OTC	9.00
91483	Yuma, Proud Protector	OTC	9.00
91492	?	?	9.00
91493	?	?	9.00
91494	?	?	9.00
91495	?	?	9.00
91496	?	?	9.00
91497	?	?	9.00
91498	?	?	9.00
91499	?	?	9.00
91500	?	?	9.00
91501	?	?	9.00
91502	?	?	9.00
91503	?	?	9.00
91505	?	?	9.00
91506	?	?	9.00
91507	?	?	9.00
91508	?	?	9.00
91509	?	?	9.00
91511	?	?	9.00
91512	?	?	9.00
91513	?	?	9.00
91514	?	?	9.00
91515	?	?	9.00
91516	?	?	9.00
91517	?	?	9.00
91518	?	?	9.00
91519	?	?	9.00
91520	?	?	9.00
91521	?	?	9.00
91522	?	?	9.00
43331	Stromkirk Captain	DKA	6.00
54281	Mutavault	M14	6.00
54769	Nykthos, Shrine to Nyx	THS	6.00
58127	Act of Treason	KTK	6.00
58177	Shatter	KTK	6.00
58207	Highland Game	KTK	6.00
58221	Naturalize	KTK	6.00
58325	Ride Down	KTK	6.00
65967	Bellowing Aegisaur	XLN	6.00
65973	Bright Reprisal	XLN	6.00
65975	Demystify	XLN	6.00
65983	Glorifier of Dusk	XLN	6.00
65985	Goring Ceratops	XLN	6.00
65987	Imperial Aerosaur	XLN	6.00
65989	Imperial Lancer	XLN	6.00
65995	Kinjalli's Caller	XLN	6.00
66007	Looming Altisaur	XLN	6.00
66011	Paladin of the Bloodstained	XLN	6.00
66013	Pious Interdiction	XLN	6.00
66015	Priest of the Wakening Sun	XLN	6.00
66017	Pterodon Knight	XLN	6.00
66023	Raptor Companion	XLN	6.00
66025	Ritual of Rejuvenation	XLN	6.00
66033	Shining Aerosaur	XLN	6.00
66037	Slash of Talons	XLN	6.00
66039	Steadfast Armasaur	XLN	6.00
66041	Sunrise Seeker	XLN	6.00
66043	Territorial Hammerskull	XLN	6.00
66051	Air Elemental	XLN	6.00
66053	Arcane Adaptation	XLN	6.00
66061	Deadeye Quartermaster	XLN	6.00
66065	Depths of Desire	XLN	6.00
66075	Fleet Swallower	XLN	6.00
66077	Headwater Sentries	XLN	6.00
66087	Navigator's Ruin	XLN	6.00
66089	One With the Wind	XLN	6.00
66097	Pirate's Prize	XLN	6.00
66099	Prosperous Pirates	XLN	6.00
66105	Run Aground	XLN	6.00
66115	Shipwreck Looter	XLN	6.00
66117	Shore Keeper	XLN	6.00
66119	Siren Lookout	XLN	6.00
66127	Spell Swindle	XLN	6.00
66139	Wind Strider	XLN	6.00
66141	Anointed Deacon	XLN	6.00
66149	Blight Keeper	XLN	6.00
66155	Contract Killing	XLN	6.00
66157	Costly Plunder	XLN	6.00
66159	Dark Nourishment	XLN	6.00
66167	Desperate Castaways	XLN	6.00
66171	Dire Fleet Interloper	XLN	6.00
66173	Dire Fleet Ravager	XLN	6.00
66179	Fathom Fleet Cutthroat	XLN	6.00
66181	Grim Captain's Call	XLN	6.00
66191	Mark of the Vampire	XLN	6.00
66193	Queen's Agent	XLN	6.00
66195	Queen's Bay Soldier	XLN	6.00
66199	Revel in Riches	XLN	6.00
66203	Ruthless Knave	XLN	6.00
66209	Skittering Heartstopper	XLN	6.00
66211	Skulduggery	XLN	6.00
66213	Skymarch Bloodletter	XLN	6.00
66215	Spreading Rot	XLN	6.00
66219	Vanquish the Weak	XLN	6.00
66229	Angrath's Marauders	XLN	6.00
66231	Bonded Horncrest	XLN	6.00
66233	Brazen Buccaneers	XLN	6.00
66235	Burning Sun's Avatar	XLN	6.00
66245	Dinosaur Stampede	XLN	6.00
66253	Fire Shrine Keeper	XLN	6.00
66257	Frenzied Raptor	XLN	6.00
66259	Headstrong Brute	XLN	6.00
66265	Lightning-Rig Crew	XLN	6.00
66267	Makeshift Munitions	XLN	6.00
66269	Nest Robber	XLN	6.00
66275	Raptor Hatchling	XLN	6.00
66285	Rummaging Goblin	XLN	6.00
66289	Storm Fleet Arsonist	XLN	6.00
66291	Storm Fleet Pyromancer	XLN	6.00
66293	Sun-Crowned Hunters	XLN	6.00
66299	Swashbuckling	XLN	6.00
66301	Thrash of Raptors	XLN	6.00
66303	Tilonalli's Knight	XLN	6.00
66307	Trove of Temptation	XLN	6.00
66309	Unfriendly Fire	XLN	6.00
66317	Ancient Brontodon	XLN	6.00
66323	Blossom Dryad	XLN	6.00
66327	Colossal Dreadmaw	XLN	6.00
66331	Crash the Ramparts	XLN	6.00
66343	Emergent Growth	XLN	6.00
66347	Grazing Whiptail	XLN	6.00
66357	Jade Guardian	XLN	6.00
66367	Old-Growth Dryads	XLN	6.00
66369	Pounce	XLN	6.00
66373	Ravenous Daggertooth	XLN	6.00
66383	Slice in Twain	XLN	6.00
66385	Snapping Sailback	XLN	6.00
66387	Spike-Tailed Ceratops	XLN	6.00
66389	Thundering Spineback	XLN	6.00
66393	Verdant Rebirth	XLN	6.00
66405	Belligerent Brontodon	XLN	6.00
66409	Deadeye Plunderers	XLN	6.00
66419	Marauding Looter	XLN	6.00
66435	Cobbled Wings	XLN	6.00
66437	Conqueror's Galleon	XLN	6.00
66441	Dowsing Dagger	XLN	6.00
66445	Dusk Legion Dreadnought	XLN	6.00
66447	Elaborate Firecannon	XLN	6.00
66451	Gilded Sentinel	XLN	6.00
66453	Hierophant's Chalice	XLN	6.00
66455	Pillar of Origins	XLN	6.00
66463	Prying Blade	XLN	6.00
66469	Sleek Schooner	XLN	6.00
66497	Unknown Shores	XLN	6.00
66543	Castaway's Despair	XLN	6.00
66545	Grasping Current	XLN	6.00
66547	Jace's Sentinel	XLN	6.00
66551	Huatli, Dinosaur Knight	XLN	6.00
66553	Huatli's Snubhorn	XLN	6.00
66555	Huatli's Spurring	XLN	6.00
66557	Sun-Blessed Mount	XLN	6.00
66623	Blazing Hope	RIX	6.00
66625	Cleansing Ray	RIX	6.00
66627	Divine Verdict	RIX	6.00
66631	Exultant Skymarcher	RIX	6.00
66637	Imperial Ceratops	RIX	6.00
66643	Majestic Heliopterus	RIX	6.00
66655	Raptor Companion	RIX	6.00
66657	Sanguine Glorifier	RIX	6.00
66665	Sphinx's Decree	RIX	6.00
66669	Sun Sentinel	RIX	6.00
66671	Sun-Crested Pterodon	RIX	6.00
66673	Temple Altisaur	RIX	6.00
66675	Trapjaw Tyrant	RIX	6.00
66679	Admiral's Order	RIX	6.00
66693	Flood of Recollection	RIX	6.00
66697	Induced Amnesia	RIX	6.00
66701	Kumena's Awakening	RIX	6.00
66709	Release to the Wind	RIX	6.00
66711	River Darter	RIX	6.00
66717	Sea Legs	RIX	6.00
66727	Slippery Scoundrel	RIX	6.00
66729	Soul of the Rapids	RIX	6.00
66731	Spire Winder	RIX	6.00
66733	Sworn Guardian	RIX	6.00
66735	Timestream Navigator	RIX	6.00
66743	Canal Monitor	RIX	6.00
66747	Dark Inquiry	RIX	6.00
66749	Dead Man's Chest	RIX	6.00
66751	Dinosaur Hunter	RIX	6.00
66755	Dusk Charger	RIX	6.00
66767	Gruesome Fate	RIX	6.00
66769	Impale	RIX	6.00
66773	Mausoleum Harpy	RIX	6.00
66779	Pitiless Plunderer	RIX	6.00
66785	Recover	RIX	6.00
66795	Vampire Revenant	RIX	6.00
66803	Bombard	RIX	6.00
66805	Brass's Bounty	RIX	6.00
66807	Brazen Freebooter	RIX	6.00
66811	Charging Tuskodon	RIX	6.00
66823	Form of the Dinosaur	RIX	6.00
66825	Frilled Deathspitter	RIX	6.00
66829	Mutiny	RIX	6.00
66833	Orazca Raptor	RIX	6.00
66845	Shatter	RIX	6.00
66847	Silverclad Ferocidons	RIX	6.00
66849	Stampeding Horncrest	RIX	6.00
66853	Sun-Collared Raptor	RIX	6.00
66855	Swaggering Corsair	RIX	6.00
66857	Tilonalli's Crown	RIX	6.00
66861	Aggressive Urge	RIX	6.00
66863	Cacophodon	RIX	6.00
66865	Cherished Hatchling	RIX	6.00
66867	Colossal Dreadmaw	RIX	6.00
66879	Giltgrove Stalker	RIX	6.00
66881	Hardy Veteran	RIX	6.00
66887	Jadecraft Artisan	RIX	6.00
66893	Knight of the Stampede	RIX	6.00
66895	Naturalize	RIX	6.00
66897	Orazca Frillback	RIX	6.00
66899	Overgrown Armasaur	RIX	6.00
66903	Plummet	RIX	6.00
66907	Strength of the Pack	RIX	6.00
66923	Atzocan Seer	RIX	6.00
66927	Deadeye Brawler	RIX	6.00
66959	Protean Raider	RIX	6.00
66965	Resplendent Griffin	RIX	6.00
66967	Siegehorn Ceratops	RIX	6.00
66969	Storm Fleet Sprinter	RIX	6.00
66971	Storm the Vault	RIX	6.00
66977	Awakened Amalgam	RIX	6.00
66985	Gleaming Barrier	RIX	6.00
66987	Golden Guardian	RIX	6.00
66997	Strider Harness	RIX	6.00
66999	Traveler's Amulet	RIX	6.00
67027	Vampire Champion	RIX	6.00
67029	Vraska's Conquistador	RIX	6.00
67031	Vraska's Scorn	RIX	6.00
67035	Angrath's Ambusher	RIX	6.00
67037	Swab Goblin	RIX	6.00
67110	Aven Sentry	DOM	6.00
67120	Board the Weatherlight	DOM	6.00
67126	D'Avenant Trapper	DOM	6.00
67130	Daring Archaeologist	DOM	6.00
67138	Excavation Elephant	DOM	6.00
67140	Fall of the Thran	DOM	6.00
67162	Pegasus Courser	DOM	6.00
67164	Sanctum Spirit	DOM	6.00
67168	Sergeant-at-Arms	DOM	6.00
67170	Serra Angel	DOM	6.00
67172	Serra Disciple	DOM	6.00
67178	Tragic Poet	DOM	6.00
67184	Academy Drake	DOM	6.00
67186	Academy Journeymage	DOM	6.00
67188	The Antiquities War	DOM	6.00
67190	Arcane Flight	DOM	6.00
67194	Befuddle	DOM	6.00
67198	Cloudreader Sphinx	DOM	6.00
67200	Cold-Water Snapper	DOM	6.00
67202	Curator's Ward	DOM	6.00
67204	Deep Freeze	DOM	6.00
67206	Diligent Excavator	DOM	6.00
67208	Divination	DOM	6.00
67210	Homarid Explorer	DOM	6.00
67228	Relic Runner	DOM	6.00
67230	Rescue	DOM	6.00
67232	Sage of Lat-Nam	DOM	6.00
67234	Sentinel of the Pearl Trident	DOM	6.00
67244	Time of Ice	DOM	6.00
67246	Tolarian Scholar	DOM	6.00
67252	Weight of Memory	DOM	6.00
67258	Blessing of Belzenlok	DOM	6.00
67260	Cabal Evangel	DOM	6.00
67262	Cabal Paladin	DOM	6.00
67264	Caligo Skin-Witch	DOM	6.00
67274	Demonic Vigor	DOM	6.00
67282	Drudge Sentinel	DOM	6.00
67286	Eviscerate	DOM	6.00
67288	Feral Abomination	DOM	6.00
67290	Final Parting	DOM	6.00
67296	Kazarov, Sengir Pureblood	DOM	6.00
67302	Lingering Phantom	DOM	6.00
67308	Rite of Belzenlok	DOM	6.00
67312	Soul Salvage	DOM	6.00
67314	Stronghold Confessor	DOM	6.00
67316	Thallid Omnivore	DOM	6.00
67318	Thallid Soothsayer	DOM	6.00
67324	Vicious Offering	DOM	6.00
67328	Windgrace Acolyte	DOM	6.00
67334	Bloodstone Goblin	DOM	6.00
67336	Champion of the Flame	DOM	6.00
67340	Fiery Intervention	DOM	6.00
67344	Fire Elemental	DOM	6.00
67346	Firefist Adept	DOM	6.00
67354	Ghitu Chronicler	DOM	6.00
67366	Haphazard Bombardment	DOM	6.00
67376	Keldon Warcaller	DOM	6.00
67378	Orcish Vandal	DOM	6.00
67380	Radiating Lightning	DOM	6.00
67384	Run Amok	DOM	6.00
67386	Seismic Shift	DOM	6.00
67398	Two-Headed Giant	DOM	6.00
67414	Arbor Armament	DOM	6.00
67416	Baloth Gorger	DOM	6.00
67418	Broken Bond	DOM	6.00
67420	Corrosive Ooze	DOM	6.00
67426	Gaea's Blessing	DOM	6.00
67430	Gift of Growth	DOM	6.00
67436	Kamahl's Druidic Vow	DOM	6.00
67438	Krosan Druid	DOM	6.00
67442	Llanowar Envoy	DOM	6.00
67444	Llanowar Scout	DOM	6.00
67454	Nature's Spiral	DOM	6.00
67456	Pierce the Sky	DOM	6.00
67492	Garna, the Bloodflame	DOM	6.00
67506	Primevals' Glorious Rebirth	DOM	6.00
67522	Aesthir Glider	DOM	6.00
67524	Amaranthine Wall	DOM	6.00
67528	Bloodtallow Candle	DOM	6.00
67530	Damping Sphere	DOM	6.00
67536	Guardians of Koilos	DOM	6.00
67540	Howling Golem	DOM	6.00
67544	Jhoira's Familiar	DOM	6.00
67546	Jousting Lance	DOM	6.00
67548	Juggernaut	DOM	6.00
67550	Mishra's Self-Replicator	DOM	6.00
67556	Pardic Wanderer	DOM	6.00
67558	Powerstone Shard	DOM	6.00
67560	Shield of the Realm	DOM	6.00
67564	Skittering Surveyor	DOM	6.00
67566	Sorcerer's Wand	DOM	6.00
67568	Sparring Construct	DOM	6.00
67570	Thran Temporal Gateway	DOM	6.00
67574	Urza's Tome	DOM	6.00
67576	Voltaic Servant	DOM	6.00
67592	Memorial to Glory	DOM	6.00
67594	Memorial to Unity	DOM	6.00
67644	Teferi, Timebender	DOM	6.00
67646	Temporal Machinations	DOM	6.00
67650	Teferi's Sentinel	DOM	6.00
67658	Karplusan Hound	DOM	6.00
67682	Aegis of the Heavens	M19	6.00
67684	Aethershield Artificer	M19	6.00
67688	Ajani's Last Stand	M19	6.00
67694	Angel of the Dawn	M19	6.00
67700	Daybreak Chaplain	M19	6.00
67702	Dwarven Priest	M19	6.00
67706	Herald of Faith	M19	6.00
67714	Isolate	M19	6.00
67716	Knight of the Tusk	M19	6.00
67718	Knight's Pledge	M19	6.00
67720	Knightly Valor	M19	6.00
67728	Loxodon Line Breaker	M19	6.00
67736	Mighty Leap	M19	6.00
67738	Militia Bugler	M19	6.00
67740	Novice Knight	M19	6.00
67742	Oreskos Swiftclaw	M19	6.00
67744	Pegasus Courser	M19	6.00
67756	Star-Crowned Stag	M19	6.00
67760	Take Vengeance	M19	6.00
67762	Trusty Packbeast	M19	6.00
67766	Aether Tunnel	M19	6.00
67770	Aven Wind Mage	M19	6.00
67772	Aviation Pioneer	M19	6.00
67774	Bone to Ash	M19	6.00
67782	Divination	M19	6.00
67784	Djinn of Wishes	M19	6.00
67786	Dwindle	M19	6.00
67792	Frilled Sea Serpent	M19	6.00
67794	Gearsmith Prodigy	M19	6.00
67796	Ghostform	M19	6.00
67798	Horizon Scholar	M19	6.00
67802	Mirror Image	M19	6.00
67806	Mystic Archaeologist	M19	6.00
67812	One with the Machine	M19	6.00
67816	Psychic Corrosion	M19	6.00
67820	Salvager of Secrets	M19	6.00
67822	Scholar of Stars	M19	6.00
67826	Skilled Animator	M19	6.00
67830	Snapping Drake	M19	6.00
67834	Surge Mare	M19	6.00
67836	Switcheroo	M19	6.00
67840	Tolarian Scholar	M19	6.00
67846	Wall of Mist	M19	6.00
67848	Windreader Sphinx	M19	6.00
67850	Abnormal Endurance	M19	6.00
67852	Blood Divination	M19	6.00
67854	Bogstomper	M19	6.00
67858	Child of Night	M19	6.00
67866	Doomed Dissenter	M19	6.00
67872	Fell Specter	M19	6.00
67874	Fraying Omnipotence	M19	6.00
67876	Gravedigger	M19	6.00
67882	Infectious Horror	M19	6.00
67884	Infernal Reckoning	M19	6.00
67886	Infernal Scarring	M19	6.00
67890	Lich's Caress	M19	6.00
67896	Macabre Waltz	M19	6.00
67898	Mind Rot	M19	6.00
67904	Open the Graves	M19	6.00
67906	Phylactery Lich	M19	6.00
67910	Ravenous Harpy	M19	6.00
67912	Reassembling Skeleton	M19	6.00
67914	Rise from the Grave	M19	6.00
67916	Skeleton Archer	M19	6.00
67918	Skymarch Bloodletter	M19	6.00
67924	Strangling Spores	M19	6.00
67928	Vampire Neonate	M19	6.00
67932	Walking Corpse	M19	6.00
67934	Act of Treason	M19	6.00
67936	Alpine Moon	M19	6.00
67938	Apex of Power	M19	6.00
67944	Catalyst Elemental	M19	6.00
67956	Dragon Egg	M19	6.00
67958	Electrify	M19	6.00
67962	Fire Elemental	M19	6.00
67972	Havoc Devils	M19	6.00
67974	Hostile Minotaur	M19	6.00
67980	Lava Axe	M19	6.00
67986	Onakke Ogre	M19	6.00
67994	Siegebreaker Giant	M19	6.00
67996	Smelt	M19	6.00
67998	Sparktongue Dragon	M19	6.00
68004	Tectonic Rift	M19	6.00
68014	Volcanic Dragon	M19	6.00
68020	Bristling Boar	M19	6.00
68022	Centaur Courser	M19	6.00
68024	Colossal Dreadmaw	M19	6.00
68028	Daggerback Basilisk	M19	6.00
68032	Druid of Horns	M19	6.00
68042	Ghastbark Twins	M19	6.00
68044	Ghirapur Guide	M19	6.00
68046	Giant Spider	M19	6.00
68054	Greenwood Sentinel	M19	6.00
68056	Highland Game	M19	6.00
68060	Naturalize	M19	6.00
68062	Oakenform	M19	6.00
68066	Plummet	M19	6.00
68068	Prodigious Growth	M19	6.00
68070	Rabid Bite	M19	6.00
68074	Recollect	M19	6.00
68082	Scapeshift	M19	6.00
68088	Thornhide Wolves	M19	6.00
68090	Titanic Growth	M19	6.00
68092	Vigilant Baloth	M19	6.00
68100	Wall of Vines	M19	6.00
68102	Aerial Engineer	M19	6.00
68106	Brawl-Bash Ogre	M19	6.00
68110	Draconic Disciple	M19	6.00
68124	Psychic Symbiont	M19	6.00
68128	Satyr Enchanter	M19	6.00
68130	Skyrider Patrol	M19	6.00
68134	Amulet of Safekeeping	M19	6.00
68136	Arcane Encyclopedia	M19	6.00
68138	Chaos Wand	M19	6.00
68140	Crucible of Worlds	M19	6.00
68142	Desecrated Tomb	M19	6.00
68148	Explosive Apparatus	M19	6.00
68150	Field Creeper	M19	6.00
68154	Gargoyle Sentinel	M19	6.00
68156	Gearsmith Guardian	M19	6.00
68158	Magistrate's Scepter	M19	6.00
68160	Manalith	M19	6.00
68162	Marauder's Axe	M19	6.00
68168	Rogue's Gloves	M19	6.00
68172	Skyscanner	M19	6.00
68174	Suspicious Bookcase	M19	6.00
68192	Rupture Spire	M19	6.00
68246	Ajani's Influence	M19	6.00
68248	Court Cleric	M19	6.00
68252	Silverbeak Griffin	M19	6.00
68256	Riddlemaster Sphinx	M19	6.00
68258	Pendulum of Patterns	M19	6.00
68260	Tezzeret's Gatebreaker	M19	6.00
68262	Tezzeret's Strider	M19	6.00
68264	Liliana, the Necromancer	M19	6.00
68266	Arisen Gorgon	M19	6.00
68268	Gravewaker	M19	6.00
68270	Liliana's Spoils	M19	6.00
68272	Tattered Mummy	M19	6.00
68276	Kargan Dragonrider	M19	6.00
68278	Sarkhan's Dragonfire	M19	6.00
68288	Skalla Wolf	M19	6.00
68290	Ursine Champion	M19	6.00
68296	Sun Sentinel	M19	6.00
68298	Air Elemental	M19	6.00
68300	Befuddle	M19	6.00
68308	Radiating Lightning	M19	6.00
68462	Blade Instructor	GRN	6.00
68464	Candlelight Vigil	GRN	6.00
68466	Collar the Culprit	GRN	6.00
68468	Crush Contraband	GRN	6.00
68472	Flight of Equenauts	GRN	6.00
68477	Inspiring Unicorn	GRN	6.00
68478	Intrusive Packbeast	GRN	6.00
68479	Ledev Guardian	GRN	6.00
68481	Loxodon Restorer	GRN	6.00
68483	Parhelion Patrol	GRN	6.00
68484	Righteous Blow	GRN	6.00
68485	Roc Charger	GRN	6.00
68486	Skyline Scout	GRN	6.00
68489	Take Heart	GRN	6.00
68490	Tenth District Guard	GRN	6.00
68492	Capture Sphere	GRN	6.00
68494	Citywatch Sphinx	GRN	6.00
68495	Dazzling Lights	GRN	6.00
68497	Dimir Informant	GRN	6.00
68500	Drowned Secrets	GRN	6.00
68501	Enhanced Surveillance	GRN	6.00
68502	Guild Summit	GRN	6.00
68503	Leapfrog	GRN	6.00
68504	Maximize Altitude	GRN	6.00
68507	Muse Drake	GRN	6.00
68510	Omnispell Adept	GRN	6.00
68511	Passwall Adept	GRN	6.00
68516	Thoughtbound Phantasm	GRN	6.00
68517	Unexplained Disappearance	GRN	6.00
68519	Wall of Mist	GRN	6.00
68520	Watcher in the Mist	GRN	6.00
68521	Wishcoin Crab	GRN	6.00
68522	Barrier of Bones	GRN	6.00
68523	Bartizan Bats	GRN	6.00
68526	Child of Night	GRN	6.00
68529	Deadly Visit	GRN	6.00
68531	Douser of Lights	GRN	6.00
68533	Hired Poisoner	GRN	6.00
68534	Kraul Swarm	GRN	6.00
68537	Mephitic Vapors	GRN	6.00
68539	Moodmark Painter	GRN	6.00
68541	Never Happened	GRN	6.00
68542	Pilfering Imp	GRN	6.00
68546	Severed Strands	GRN	6.00
68547	Spinal Centipede	GRN	6.00
68548	Undercity Necrolisk	GRN	6.00
68549	Veiled Shade	GRN	6.00
68550	Vicious Rumors	GRN	6.00
68551	Whispering Snitch	GRN	6.00
68553	Barging Sergeant	GRN	6.00
68554	Book Devourer	GRN	6.00
68555	Command the Storm	GRN	6.00
68557	Direct Current	GRN	6.00
68558	Electrostatic Field	GRN	6.00
68559	Erratic Cyclops	GRN	6.00
68566	Gravitic Punch	GRN	6.00
68567	Hellkite Whelp	GRN	6.00
68575	Rubblebelt Boar	GRN	6.00
68578	Street Riot	GRN	6.00
68583	Arboretum Elemental	GRN	6.00
68585	Bounty of Might	GRN	6.00
68588	Devkarin Dissident	GRN	6.00
68590	Generous Stray	GRN	6.00
68592	Grappling Sundew	GRN	6.00
68594	Hitchclaw Recluse	GRN	6.00
68595	Ironshell Beetle	GRN	6.00
68596	Kraul Foragers	GRN	6.00
68598	Might of the Masses	GRN	6.00
68600	Pack's Favor	GRN	6.00
68603	Portcullis Vine	GRN	6.00
68605	Siege Wurm	GRN	6.00
68607	Urban Utopia	GRN	6.00
68608	Vigorspore Wurm	GRN	6.00
68609	Vivid Revival	GRN	6.00
68610	Wary Okapi	GRN	6.00
68611	Wild Ceratok	GRN	6.00
68612	Artful Takedown	GRN	6.00
68616	Beamsplitter Mage	GRN	6.00
68619	Centaur Peacemaker	GRN	6.00
68622	Conclave Cavalier	GRN	6.00
68623	Conclave Guildmage	GRN	6.00
68625	Darkblade Agent	GRN	6.00
68627	Dimir Spybug	GRN	6.00
68630	Erstwhile Trooper	GRN	6.00
68633	Garrison Sergeant	GRN	6.00
68637	Hammer Dropper	GRN	6.00
68638	House Guildmage	GRN	6.00
68642	Join Shields	GRN	6.00
68646	League Guildmage	GRN	6.00
68648	Legion Guildmage	GRN	6.00
68655	Ochran Assassin	GRN	6.00
68657	Rhizome Lurcher	GRN	6.00
68658	Rosemane Centaur	GRN	6.00
68659	Skyknight Legionnaire	GRN	6.00
68660	Sonic Assault	GRN	6.00
68661	Sumala Woodshaper	GRN	6.00
68662	Swarm Guildmage	GRN	6.00
68663	Swathcutter Giant	GRN	6.00
68671	Undercity Uprising	GRN	6.00
68675	Wee Dragonauts	GRN	6.00
68676	Worldsoul Colossus	GRN	6.00
68678	Piston-Fist Cyclops	GRN	6.00
68679	Pitiless Gorgon	GRN	6.00
68680	Vernadi Shieldmate	GRN	6.00
68681	Whisper Agent	GRN	6.00
68700	Integrity // Intervention	GRN	6.00
68703	Invert // Invent	GRN	6.00
68713	Chamber Sentry	GRN	6.00
68715	Dimir Locket	GRN	6.00
68716	Gatekeeper Gargoyle	GRN	6.00
68717	Glaive of the Guildpact	GRN	6.00
68720	Rampaging Monument	GRN	6.00
68722	Silent Dart	GRN	6.00
68746	Ral, Caller of Storms	GRN	6.00
68747	Ral's Dispersal	GRN	6.00
68748	Precision Bolt	GRN	6.00
68749	Ral's Staticaster	GRN	6.00
68753	Vraska's Stoneglare	GRN	6.00
68771	Feral Roar	ANA	6.00
68787	Take Vengeance	ANA	6.00
68788	Knight's Pledge	ANA	6.00
68789	Loxodon Line Breaker	ANA	6.00
68790	Volcanic Dragon	ANA	6.00
68791	Rise from the Grave	ANA	6.00
68793	Serra Angel	ANA	6.00
68800	Divination	ANA	6.00
68804	Sanctuary Cat	ANA	6.00
69115	Cruel Cut	ANA	6.00
69116	Nimble Pilferer	ANA	6.00
69188	Windstorm Drake	RNA	6.00
69218	Vindictive Vampire	RNA	6.00
69219	Act of Treason	RNA	6.00
69222	Burning-Tree Vandal	RNA	6.00
69224	Clamor Shaman	RNA	6.00
69241	Scorchmark	RNA	6.00
69284	Basilica Bell-Haunt	RNA	6.00
69287	Bolrac-Clan Crusher	RNA	6.00
69290	Clan Guildmage	RNA	6.00
69292	Cult Guildmage	RNA	6.00
69304	Get the Point	RNA	6.00
69305	Grasping Thrull	RNA	6.00
69312	Imperious Oligarch	RNA	6.00
69326	Rakdos Roustabout	RNA	6.00
69330	Rubblebelt Runner	RNA	6.00
69331	Savage Smash	RNA	6.00
69344	Footlight Fiend	RNA	6.00
69482	Sunblade Angel	WAR	6.00
69507	Kasmina, Enigmatic Mentor	WAR	6.00
69518	Sky Theater Strix	WAR	6.00
69560	Unlikely Aid	WAR	6.00
69659	Pledge of Unity	WAR	6.00
69664	Rubblebelt Rioters	WAR	6.00
69721	Jace, Arcane Strategist	WAR	6.00
69722	Guildpact Informant	WAR	6.00
69723	Jace's Projection	WAR	6.00
69797	Daybreak Chaplain	M20	6.00
69829	Air Elemental	M20	6.00
69832	Befuddle	M20	6.00
69833	Bone to Ash	M20	6.00
69839	Cloudkin Seer	M20	6.00
69846	Frilled Sea Serpent	M20	6.00
69847	Frost Lynx	M20	6.00
69885	Fathom Fleet Cutthroat	M20	6.00
69886	Feral Abomination	M20	6.00
69888	Gravedigger	M20	6.00
69893	Mind Rot	M20	6.00
69901	Soul Salvage	M20	6.00
69909	Act of Treason	M20	6.00
69923	Fire Elemental	M20	6.00
69946	Tectonic Rift	M20	6.00
69953	Centaur Courser	M20	6.00
69959	Greenwood Sentinel	M20	6.00
69960	Growth Cycle	M20	6.00
69967	Might of the Masses	M20	6.00
69973	Plummet	M20	6.00
69975	Rabid Bite	M20	6.00
69976	Season of Growth	M20	6.00
69980	Silverback Shaman	M20	6.00
70016	Marauder's Axe	M20	6.00
70097	Take Vengeance	M20	6.00
70101	Riddlemaster Sphinx	M20	6.00
70102	Snapping Drake	M20	6.00
70103	Bartizan Bats	M20	6.00
70104	Bogstomper	M20	6.00
70105	Dark Remedy	M20	6.00
70107	Gravewaker	M20	6.00
70108	Skeleton Archer	M20	6.00
70111	Walking Corpse	M20	6.00
70115	Hostile Minotaur	M20	6.00
70120	Volcanic Dragon	M20	6.00
70122	Bristling Boar	M20	6.00
70125	Oakenform	M20	6.00
70127	Titanic Growth	M20	6.00
70128	Woodland Mystic	M20	6.00
70450	Shimmer Dragon	ELD	6.00
70464	Arcane Signet	ELD	6.00
70705	Plummet	THB	6.00
70751	Traveler's Amulet	THB	6.00
70760	Unknown Shores	THB	6.00
70772	Mindwrack Harpy	THB	6.00
70787	Sphinx Mindbreaker	THB	6.00
71111	Capture Sphere	IKO	6.00
71118	Frost Lynx	IKO	6.00
